,id,site_name,year,weekno,location,weekly_total_Volume
0,100000671,BART AT SPIRE,2019,1,urban,339.0
1,100000671,BART AT SPIRE,2019,2,urban,309.0
2,100000671,BART AT SPIRE,2019,3,urban,163.0
3,100000671,BART AT SPIRE,2019,4,urban,362.0
4,100000671,BART AT SPIRE,2019,5,urban,241.0
5,100000671,BART AT SPIRE,2019,6,urban,209.0
6,100000671,BART AT SPIRE,2019,7,urban,177.0
7,100000671,BART AT SPIRE,2019,8,urban,349.0
8,100000671,BART AT SPIRE,2019,9,urban,212.0
9,100000671,BART AT SPIRE,2019,10,urban,220.0
10,100000671,BART AT SPIRE,2019,11,urban,421.0
11,100000671,BART AT SPIRE,2019,12,urban,284.0
12,100000671,BART AT SPIRE,2019,13,urban,277.0
13,100000671,BART AT SPIRE,2019,14,urban,338.0
14,100000671,BART AT SPIRE,2019,15,urban,391.0
15,100000671,BART AT SPIRE,2019,16,urban,450.0
16,100000671,BART AT SPIRE,2019,17,urban,449.0
17,100000671,BART AT SPIRE,2019,18,urban,401.0
18,100000671,BART AT SPIRE,2019,19,urban,413.0
19,100000671,BART AT SPIRE,2019,20,urban,453.0
20,100000671,BART AT SPIRE,2019,21,urban,445.0
21,100000671,BART AT SPIRE,2019,22,urban,393.0
22,100000671,BART AT SPIRE,2019,23,urban,389.0
23,100000671,BART AT SPIRE,2019,24,urban,370.0
24,100000671,BART AT SPIRE,2019,25,urban,410.0
25,100000671,BART AT SPIRE,2019,26,urban,400.0
26,100000671,BART AT SPIRE,2019,27,urban,361.0
27,100000671,BART AT SPIRE,2019,28,urban,373.0
28,100000671,BART AT SPIRE,2019,29,urban,410.0
29,100000671,BART AT SPIRE,2019,30,urban,402.0
30,100000671,BART AT SPIRE,2019,31,urban,371.0
31,100000671,BART AT SPIRE,2019,32,urban,403.0
32,100000671,BART AT SPIRE,2019,33,urban,441.0
33,100000671,BART AT SPIRE,2019,34,urban,408.0
34,100000671,BART AT SPIRE,2019,35,urban,343.0
35,100000671,BART AT SPIRE,2019,36,urban,396.0
36,100000671,BART AT SPIRE,2019,37,urban,360.0
37,100000671,BART AT SPIRE,2019,38,urban,366.0
38,100000671,BART AT SPIRE,2019,39,urban,342.0
39,100000671,BART AT SPIRE,2019,40,urban,372.0
40,100000671,BART AT SPIRE,2019,41,urban,382.0
41,100000671,BART AT SPIRE,2019,42,urban,298.0
42,100000671,BART AT SPIRE,2019,43,urban,300.0
43,100000671,BART AT SPIRE,2019,44,urban,324.0
44,100000671,BART AT SPIRE,2019,45,urban,287.0
45,100000671,BART AT SPIRE,2019,46,urban,309.0
46,100000671,BART AT SPIRE,2019,47,urban,341.0
47,100000671,BART AT SPIRE,2019,48,urban,227.0
48,100000671,BART AT SPIRE,2019,49,urban,195.0
49,100000671,BART AT SPIRE,2019,50,urban,246.0
50,100000671,BART AT SPIRE,2019,51,urban,223.0
51,100000671,BART AT SPIRE,2019,52,urban,256.0
52,100000671,BART AT SPIRE,2021,5,urban,230.0
53,100000671,BART AT SPIRE,2021,6,urban,268.0
54,100000671,BART AT SPIRE,2021,7,urban,275.0
55,100000671,BART AT SPIRE,2021,8,urban,340.0
56,100000671,BART AT SPIRE,2021,9,urban,307.0
57,100000671,BART AT SPIRE,2021,10,urban,263.0
58,100000671,BART AT SPIRE,2021,11,urban,345.0
59,100000671,BART AT SPIRE,2021,12,urban,386.0
60,100000671,BART AT SPIRE,2021,13,urban,320.0
61,100000671,BART AT SPIRE,2021,14,urban,334.0
62,100000671,BART AT SPIRE,2021,15,urban,392.0
63,100000671,BART AT SPIRE,2021,16,urban,347.0
64,100000671,BART AT SPIRE,2021,17,urban,327.0
65,100000671,BART AT SPIRE,2021,18,urban,416.0
66,100000671,BART AT SPIRE,2021,19,urban,363.0
67,100000671,BART AT SPIRE,2021,20,urban,406.0
68,100000671,BART AT SPIRE,2021,21,urban,351.0
69,100000671,BART AT SPIRE,2021,22,urban,358.0
70,100000671,BART AT SPIRE,2021,23,urban,380.0
71,100000671,BART AT SPIRE,2021,24,urban,395.0
72,100000671,BART AT SPIRE,2021,25,urban,345.0
73,100000671,BART AT SPIRE,2021,26,urban,313.0
74,100000671,BART AT SPIRE,2021,27,urban,282.0
75,100000671,BART AT SPIRE,2021,28,urban,317.0
76,100000671,BART AT SPIRE,2021,29,urban,302.0
77,100000671,BART AT SPIRE,2021,30,urban,287.0
78,100000671,BART AT SPIRE,2021,31,urban,337.0
79,100000671,BART AT SPIRE,2021,32,urban,380.0
80,100000671,BART AT SPIRE,2021,33,urban,402.0
81,100000671,BART AT SPIRE,2021,34,urban,410.0
82,100000671,BART AT SPIRE,2021,35,urban,373.0
83,100000671,BART AT SPIRE,2021,36,urban,463.0
84,100000671,BART AT SPIRE,2021,37,urban,383.0
85,100000671,BART AT SPIRE,2021,38,urban,402.0
86,100000671,BART AT SPIRE,2021,39,urban,451.0
87,100000671,BART AT SPIRE,2021,40,urban,394.0
88,100000671,BART AT SPIRE,2021,41,urban,363.0
89,100000671,BART AT SPIRE,2021,42,urban,208.0
90,100000671,BART AT SPIRE,2021,43,urban,275.0
91,100000671,BART AT SPIRE,2021,44,urban,308.0
92,100000671,BART AT SPIRE,2021,45,urban,309.0
93,100000671,BART AT SPIRE,2021,46,urban,316.0
94,100000671,BART AT SPIRE,2021,47,urban,354.0
95,100000671,BART AT SPIRE,2021,48,urban,374.0
96,100000671,BART AT SPIRE,2021,49,urban,277.0
97,100000671,BART AT SPIRE,2021,50,urban,218.0
98,100000671,BART AT SPIRE,2021,51,urban,107.0
99,100000671,BART AT SPIRE,2021,52,urban,93.0
100,100000671,BART AT SPIRE,2022,1,urban,207.0
101,100000671,BART AT SPIRE,2022,2,urban,294.0
102,100000671,BART AT SPIRE,2022,3,urban,346.0
103,100000671,BART AT SPIRE,2022,4,urban,368.0
104,100000671,BART AT SPIRE,2022,5,urban,406.0
105,100000671,BART AT SPIRE,2022,6,urban,522.0
106,100000671,BART AT SPIRE,2022,7,urban,320.0
107,100000671,BART AT SPIRE,2022,8,urban,304.0
108,100000671,BART AT SPIRE,2022,9,urban,262.0
109,100000671,BART AT SPIRE,2022,10,urban,336.0
110,100000671,BART AT SPIRE,2022,11,urban,308.0
111,100000671,BART AT SPIRE,2022,12,urban,368.0
112,100000671,BART AT SPIRE,2022,13,urban,331.0
113,100000671,BART AT SPIRE,2022,14,urban,379.0
114,100000671,BART AT SPIRE,2022,15,urban,299.0
115,100000671,BART AT SPIRE,2022,16,urban,369.0
116,100000671,BART AT SPIRE,2022,17,urban,418.0
117,100000671,BART AT SPIRE,2022,18,urban,383.0
118,100000671,BART AT SPIRE,2022,19,urban,417.0
119,100000671,BART AT SPIRE,2022,20,urban,401.0
120,100000671,BART AT SPIRE,2022,21,urban,373.0
121,100000671,BART AT SPIRE,2022,22,urban,415.0
122,100000671,BART AT SPIRE,2022,23,urban,378.0
123,100000671,BART AT SPIRE,2022,24,urban,358.0
124,100000671,BART AT SPIRE,2022,25,urban,370.0
125,100000671,BART AT SPIRE,2022,26,urban,314.0
126,100000671,BART AT SPIRE,2022,27,urban,358.0
127,100000671,BART AT SPIRE,2022,28,urban,380.0
128,100000671,BART AT SPIRE,2022,29,urban,388.0
129,100000671,BART AT SPIRE,2022,30,urban,323.0
130,100000671,BART AT SPIRE,2022,31,urban,433.0
131,100000671,BART AT SPIRE,2022,32,urban,345.0
132,100000671,BART AT SPIRE,2022,33,urban,417.0
133,100000671,BART AT SPIRE,2022,34,urban,397.0
134,100000671,BART AT SPIRE,2022,35,urban,445.0
135,100000671,BART AT SPIRE,2022,36,urban,428.0
136,100000671,BART AT SPIRE,2022,37,urban,368.0
137,100000671,BART AT SPIRE,2022,38,urban,406.0
138,100000671,BART AT SPIRE,2022,39,urban,374.0
139,100000671,BART AT SPIRE,2022,40,urban,383.0
140,100000671,BART AT SPIRE,2022,41,urban,366.0
141,100000671,BART AT SPIRE,2022,42,urban,389.0
142,100000671,BART AT SPIRE,2022,43,urban,392.0
143,100000671,BART AT SPIRE,2022,44,urban,342.0
144,100000671,BART AT SPIRE,2022,45,urban,338.0
145,100000671,BART AT SPIRE,2022,46,urban,317.0
146,100000671,BART AT SPIRE,2022,47,urban,377.0
147,100000671,BART AT SPIRE,2022,48,urban,245.0
148,100000671,BART AT SPIRE,2022,49,urban,214.0
149,100000671,BART AT SPIRE,2022,50,urban,222.0
150,100000671,BART AT SPIRE,2022,51,urban,244.0
151,100000671,BART AT SPIRE,2022,52,urban,175.0
152,100002695,LIWH: Serrano Trail (Gate 5),2020,1,urban,2610.0
153,100002695,LIWH: Serrano Trail (Gate 5),2020,2,urban,2762.0
154,100002695,LIWH: Serrano Trail (Gate 5),2020,3,urban,2544.0
155,100002695,LIWH: Serrano Trail (Gate 5),2020,4,urban,2069.0
156,100002695,LIWH: Serrano Trail (Gate 5),2020,5,urban,2411.0
157,100002695,LIWH: Serrano Trail (Gate 5),2020,6,urban,2002.0
158,100002695,LIWH: Serrano Trail (Gate 5),2020,7,urban,2327.0
159,100002695,LIWH: Serrano Trail (Gate 5),2020,8,urban,2100.0
160,100002695,LIWH: Serrano Trail (Gate 5),2020,9,urban,2594.0
161,100002695,LIWH: Serrano Trail (Gate 5),2020,10,urban,2622.0
162,100002695,LIWH: Serrano Trail (Gate 5),2020,11,urban,441.0
163,100002695,LIWH: Serrano Trail (Gate 5),2020,12,urban,1863.0
164,100002695,LIWH: Serrano Trail (Gate 5),2020,13,urban,2878.0
165,100002695,LIWH: Serrano Trail (Gate 5),2020,14,urban,4150.0
166,100002695,LIWH: Serrano Trail (Gate 5),2020,15,urban,685.0
167,100002695,LIWH: Serrano Trail (Gate 5),2020,16,urban,3903.0
168,100002695,LIWH: Serrano Trail (Gate 5),2020,17,urban,4679.0
169,100002695,LIWH: Serrano Trail (Gate 5),2020,18,urban,5462.0
170,100002695,LIWH: Serrano Trail (Gate 5),2020,19,urban,4835.0
171,100002695,LIWH: Serrano Trail (Gate 5),2020,20,urban,5923.0
172,100002695,LIWH: Serrano Trail (Gate 5),2020,21,urban,5146.0
173,100002695,LIWH: Serrano Trail (Gate 5),2020,22,urban,2982.0
174,100002695,LIWH: Serrano Trail (Gate 5),2020,23,urban,120.0
175,100002695,LIWH: Serrano Trail (Gate 5),2020,24,urban,206.0
176,100002695,LIWH: Serrano Trail (Gate 5),2020,25,urban,2093.0
177,100002695,LIWH: Serrano Trail (Gate 5),2020,26,urban,3446.0
178,100002695,LIWH: Serrano Trail (Gate 5),2020,27,urban,3577.0
179,100002695,LIWH: Serrano Trail (Gate 5),2020,28,urban,3082.0
180,100002695,LIWH: Serrano Trail (Gate 5),2020,29,urban,3549.0
181,100002695,LIWH: Serrano Trail (Gate 5),2020,30,urban,4190.0
182,100002695,LIWH: Serrano Trail (Gate 5),2020,31,urban,3492.0
183,100002695,LIWH: Serrano Trail (Gate 5),2020,32,urban,3614.0
184,100002695,LIWH: Serrano Trail (Gate 5),2020,33,urban,2969.0
185,100002695,LIWH: Serrano Trail (Gate 5),2020,34,urban,2442.0
186,100002695,LIWH: Serrano Trail (Gate 5),2020,35,urban,1364.0
187,100002695,LIWH: Serrano Trail (Gate 5),2020,36,urban,1836.0
188,100002695,LIWH: Serrano Trail (Gate 5),2020,37,urban,2449.0
189,100002695,LIWH: Serrano Trail (Gate 5),2020,38,urban,2507.0
190,100002695,LIWH: Serrano Trail (Gate 5),2020,39,urban,3094.0
191,100002695,LIWH: Serrano Trail (Gate 5),2020,40,urban,2319.0
192,100002695,LIWH: Serrano Trail (Gate 5),2020,41,urban,3213.0
193,100002695,LIWH: Serrano Trail (Gate 5),2020,42,urban,2601.0
194,100002695,LIWH: Serrano Trail (Gate 5),2020,43,urban,3123.0
195,100002695,LIWH: Serrano Trail (Gate 5),2020,44,urban,89.0
196,100002695,LIWH: Serrano Trail (Gate 5),2020,45,urban,63.0
197,100002695,LIWH: Serrano Trail (Gate 5),2020,46,urban,26.0
198,100002695,LIWH: Serrano Trail (Gate 5),2020,47,urban,97.0
199,100002695,LIWH: Serrano Trail (Gate 5),2020,48,urban,781.0
200,100002695,LIWH: Serrano Trail (Gate 5),2020,49,urban,5.0
201,100003560,Inland Rail Trail (San Marcos),2019,1,urban,759.0
202,100003560,Inland Rail Trail (San Marcos),2019,2,urban,693.0
203,100003560,Inland Rail Trail (San Marcos),2019,3,urban,571.0
204,100003560,Inland Rail Trail (San Marcos),2019,4,urban,1046.0
205,100003560,Inland Rail Trail (San Marcos),2019,5,urban,713.0
206,100003560,Inland Rail Trail (San Marcos),2019,6,urban,583.0
207,100003560,Inland Rail Trail (San Marcos),2019,7,urban,676.0
208,100003560,Inland Rail Trail (San Marcos),2019,8,urban,641.0
209,100003560,Inland Rail Trail (San Marcos),2019,9,urban,763.0
210,100003560,Inland Rail Trail (San Marcos),2019,10,urban,725.0
211,100003560,Inland Rail Trail (San Marcos),2019,11,urban,955.0
212,100003560,Inland Rail Trail (San Marcos),2019,12,urban,859.0
213,100003560,Inland Rail Trail (San Marcos),2019,13,urban,908.0
214,100003560,Inland Rail Trail (San Marcos),2019,14,urban,926.0
215,100003560,Inland Rail Trail (San Marcos),2019,15,urban,922.0
216,100003560,Inland Rail Trail (San Marcos),2019,16,urban,894.0
217,100003560,Inland Rail Trail (San Marcos),2019,17,urban,1060.0
218,100003560,Inland Rail Trail (San Marcos),2019,18,urban,1031.0
219,100003560,Inland Rail Trail (San Marcos),2019,19,urban,779.0
220,100003560,Inland Rail Trail (San Marcos),2019,20,urban,927.0
221,100003560,Inland Rail Trail (San Marcos),2019,21,urban,768.0
222,100003560,Inland Rail Trail (San Marcos),2019,22,urban,986.0
223,100003560,Inland Rail Trail (San Marcos),2019,23,urban,942.0
224,100003560,Inland Rail Trail (San Marcos),2019,24,urban,928.0
225,100003560,Inland Rail Trail (San Marcos),2019,25,urban,1006.0
226,100003560,Inland Rail Trail (San Marcos),2019,26,urban,909.0
227,100003560,Inland Rail Trail (San Marcos),2019,27,urban,964.0
228,100003560,Inland Rail Trail (San Marcos),2019,28,urban,1051.0
229,100003560,Inland Rail Trail (San Marcos),2019,29,urban,971.0
230,100003560,Inland Rail Trail (San Marcos),2019,30,urban,886.0
231,100003560,Inland Rail Trail (San Marcos),2019,31,urban,974.0
232,100003560,Inland Rail Trail (San Marcos),2019,32,urban,943.0
233,100003560,Inland Rail Trail (San Marcos),2019,33,urban,907.0
234,100003560,Inland Rail Trail (San Marcos),2019,34,urban,1035.0
235,100003560,Inland Rail Trail (San Marcos),2019,35,urban,1139.0
236,100003560,Inland Rail Trail (San Marcos),2019,36,urban,991.0
237,100003560,Inland Rail Trail (San Marcos),2019,37,urban,993.0
238,100003560,Inland Rail Trail (San Marcos),2019,38,urban,1162.0
239,100003560,Inland Rail Trail (San Marcos),2019,39,urban,998.0
240,100003560,Inland Rail Trail (San Marcos),2019,40,urban,970.0
241,100003560,Inland Rail Trail (San Marcos),2019,41,urban,1168.0
242,100003560,Inland Rail Trail (San Marcos),2019,42,urban,1094.0
243,100003560,Inland Rail Trail (San Marcos),2019,43,urban,875.0
244,100003560,Inland Rail Trail (San Marcos),2019,44,urban,935.0
245,100003560,Inland Rail Trail (San Marcos),2019,45,urban,1028.0
246,100003560,Inland Rail Trail (San Marcos),2019,46,urban,929.0
247,100003560,Inland Rail Trail (San Marcos),2019,47,urban,653.0
248,100003560,Inland Rail Trail (San Marcos),2019,48,urban,525.0
249,100003560,Inland Rail Trail (San Marcos),2019,49,urban,585.0
250,100003560,Inland Rail Trail (San Marcos),2019,50,urban,865.0
251,100003560,Inland Rail Trail (San Marcos),2019,51,urban,733.0
252,100003560,Inland Rail Trail (San Marcos),2019,52,urban,511.0
253,100003560,Inland Rail Trail (San Marcos),2020,1,urban,544.0
254,100003560,Inland Rail Trail (San Marcos),2020,2,urban,764.0
255,100003560,Inland Rail Trail (San Marcos),2020,3,urban,890.0
256,100003560,Inland Rail Trail (San Marcos),2020,4,urban,824.0
257,100003560,Inland Rail Trail (San Marcos),2020,5,urban,974.0
258,100003560,Inland Rail Trail (San Marcos),2020,6,urban,778.0
259,100003560,Inland Rail Trail (San Marcos),2020,7,urban,914.0
260,100003560,Inland Rail Trail (San Marcos),2020,8,urban,968.0
261,100003560,Inland Rail Trail (San Marcos),2020,9,urban,1047.0
262,100003560,Inland Rail Trail (San Marcos),2020,10,urban,1007.0
263,100003560,Inland Rail Trail (San Marcos),2020,11,urban,638.0
264,100003560,Inland Rail Trail (San Marcos),2020,12,urban,958.0
265,100003560,Inland Rail Trail (San Marcos),2020,13,urban,1169.0
266,100003560,Inland Rail Trail (San Marcos),2020,14,urban,1369.0
267,100003560,Inland Rail Trail (San Marcos),2020,15,urban,552.0
268,100003560,Inland Rail Trail (San Marcos),2020,16,urban,1477.0
269,100003560,Inland Rail Trail (San Marcos),2020,17,urban,1708.0
270,100003560,Inland Rail Trail (San Marcos),2020,18,urban,1954.0
271,100003560,Inland Rail Trail (San Marcos),2020,19,urban,1782.0
272,100003560,Inland Rail Trail (San Marcos),2020,20,urban,1941.0
273,100003560,Inland Rail Trail (San Marcos),2020,21,urban,1889.0
274,100003560,Inland Rail Trail (San Marcos),2020,22,urban,1849.0
275,100003560,Inland Rail Trail (San Marcos),2020,23,urban,1723.0
276,100003560,Inland Rail Trail (San Marcos),2020,24,urban,1553.0
277,100003560,Inland Rail Trail (San Marcos),2020,25,urban,1602.0
278,100003560,Inland Rail Trail (San Marcos),2020,26,urban,1623.0
279,100003560,Inland Rail Trail (San Marcos),2020,27,urban,1349.0
280,100003560,Inland Rail Trail (San Marcos),2020,28,urban,1386.0
281,100003560,Inland Rail Trail (San Marcos),2020,29,urban,1424.0
282,100003560,Inland Rail Trail (San Marcos),2020,30,urban,1503.0
283,100003560,Inland Rail Trail (San Marcos),2020,31,urban,1499.0
284,100003560,Inland Rail Trail (San Marcos),2020,32,urban,1479.0
285,100003560,Inland Rail Trail (San Marcos),2020,33,urban,1288.0
286,100003560,Inland Rail Trail (San Marcos),2020,34,urban,1167.0
287,100003560,Inland Rail Trail (San Marcos),2020,35,urban,1345.0
288,100003560,Inland Rail Trail (San Marcos),2020,36,urban,1180.0
289,100003560,Inland Rail Trail (San Marcos),2020,37,urban,1166.0
290,100003560,Inland Rail Trail (San Marcos),2020,38,urban,1379.0
291,100003560,Inland Rail Trail (San Marcos),2020,39,urban,1294.0
292,100003560,Inland Rail Trail (San Marcos),2020,40,urban,974.0
293,100003560,Inland Rail Trail (San Marcos),2020,41,urban,1090.0
294,100003560,Inland Rail Trail (San Marcos),2020,42,urban,1039.0
295,100003560,Inland Rail Trail (San Marcos),2020,43,urban,1039.0
296,100003560,Inland Rail Trail (San Marcos),2020,44,urban,1032.0
297,100003560,Inland Rail Trail (San Marcos),2020,45,urban,754.0
298,100003560,Inland Rail Trail (San Marcos),2020,46,urban,1060.0
299,100003560,Inland Rail Trail (San Marcos),2020,47,urban,1042.0
300,100003560,Inland Rail Trail (San Marcos),2020,48,urban,1185.0
301,100003560,Inland Rail Trail (San Marcos),2020,49,urban,983.0
302,100003560,Inland Rail Trail (San Marcos),2020,50,urban,837.0
303,100003560,Inland Rail Trail (San Marcos),2020,51,urban,996.0
304,100003560,Inland Rail Trail (San Marcos),2020,52,urban,1002.0
305,100003560,Inland Rail Trail (San Marcos),2020,53,urban,435.0
306,100003560,Inland Rail Trail (San Marcos),2022,1,urban,1127.0
307,100003560,Inland Rail Trail (San Marcos),2022,2,urban,1114.0
308,100003560,Inland Rail Trail (San Marcos),2022,3,urban,1104.0
309,100003560,Inland Rail Trail (San Marcos),2022,4,urban,1140.0
310,100003560,Inland Rail Trail (San Marcos),2022,5,urban,1221.0
311,100003560,Inland Rail Trail (San Marcos),2022,6,urban,1110.0
312,100003560,Inland Rail Trail (San Marcos),2022,7,urban,1039.0
313,100003560,Inland Rail Trail (San Marcos),2022,8,urban,871.0
314,100003560,Inland Rail Trail (San Marcos),2022,9,urban,1066.0
315,100003560,Inland Rail Trail (San Marcos),2022,10,urban,1196.0
316,100003560,Inland Rail Trail (San Marcos),2022,11,urban,1345.0
317,100003560,Inland Rail Trail (San Marcos),2022,12,urban,1439.0
318,100003560,Inland Rail Trail (San Marcos),2022,13,urban,983.0
319,100003560,Inland Rail Trail (San Marcos),2022,14,urban,1511.0
320,100003560,Inland Rail Trail (San Marcos),2022,15,urban,1354.0
321,100003560,Inland Rail Trail (San Marcos),2022,16,urban,1244.0
322,100003560,Inland Rail Trail (San Marcos),2022,17,urban,1510.0
323,100003560,Inland Rail Trail (San Marcos),2022,18,urban,1417.0
324,100003560,Inland Rail Trail (San Marcos),2022,19,urban,1389.0
325,100003560,Inland Rail Trail (San Marcos),2022,20,urban,1248.0
326,100003560,Inland Rail Trail (San Marcos),2022,21,urban,1318.0
327,100003560,Inland Rail Trail (San Marcos),2022,22,urban,1621.0
328,100003560,Inland Rail Trail (San Marcos),2022,23,urban,1365.0
329,100003560,Inland Rail Trail (San Marcos),2022,24,urban,1407.0
330,100003560,Inland Rail Trail (San Marcos),2022,25,urban,1439.0
331,100003560,Inland Rail Trail (San Marcos),2022,26,urban,1467.0
332,100003560,Inland Rail Trail (San Marcos),2022,27,urban,1483.0
333,100003560,Inland Rail Trail (San Marcos),2022,28,urban,1547.0
334,100003560,Inland Rail Trail (San Marcos),2022,29,urban,1547.0
335,100003560,Inland Rail Trail (San Marcos),2022,30,urban,1403.0
336,100003560,Inland Rail Trail (San Marcos),2022,31,urban,1380.0
337,100003560,Inland Rail Trail (San Marcos),2022,32,urban,1285.0
338,100003560,Inland Rail Trail (San Marcos),2022,33,urban,1425.0
339,100003560,Inland Rail Trail (San Marcos),2022,34,urban,1537.0
340,100003560,Inland Rail Trail (San Marcos),2022,35,urban,1119.0
341,100003560,Inland Rail Trail (San Marcos),2022,36,urban,990.0
342,100003560,Inland Rail Trail (San Marcos),2022,37,urban,1316.0
343,100003560,Inland Rail Trail (San Marcos),2022,38,urban,1316.0
344,100003560,Inland Rail Trail (San Marcos),2022,39,urban,1353.0
345,100003560,Inland Rail Trail (San Marcos),2022,40,urban,1363.0
346,100003560,Inland Rail Trail (San Marcos),2022,41,urban,1193.0
347,100003560,Inland Rail Trail (San Marcos),2022,42,urban,1243.0
348,100003560,Inland Rail Trail (San Marcos),2022,43,urban,1470.0
349,100003560,Inland Rail Trail (San Marcos),2022,44,urban,1147.0
350,100003560,Inland Rail Trail (San Marcos),2022,45,urban,951.0
351,100003560,Inland Rail Trail (San Marcos),2022,46,urban,1153.0
352,100003560,Inland Rail Trail (San Marcos),2022,47,urban,1004.0
353,100003560,Inland Rail Trail (San Marcos),2022,48,urban,948.0
354,100003560,Inland Rail Trail (San Marcos),2022,49,urban,863.0
355,100003560,Inland Rail Trail (San Marcos),2022,50,urban,870.0
356,100003560,Inland Rail Trail (San Marcos),2022,51,urban,967.0
357,100003560,Inland Rail Trail (San Marcos),2022,52,urban,1105.0
358,100003561,Oceanside SLR River Trail EB & WB,2019,1,urban,4052.0
359,100003561,Oceanside SLR River Trail EB & WB,2019,2,urban,3076.0
360,100003561,Oceanside SLR River Trail EB & WB,2019,3,urban,2880.0
361,100003561,Oceanside SLR River Trail EB & WB,2019,4,urban,4347.0
362,100003561,Oceanside SLR River Trail EB & WB,2019,5,urban,2346.0
363,100003561,Oceanside SLR River Trail EB & WB,2019,6,urban,2044.0
364,100003561,Oceanside SLR River Trail EB & WB,2019,7,urban,2853.0
365,100003561,Oceanside SLR River Trail EB & WB,2019,8,urban,3153.0
366,100003561,Oceanside SLR River Trail EB & WB,2019,9,urban,2686.0
367,100003561,Oceanside SLR River Trail EB & WB,2019,10,urban,2938.0
368,100003561,Oceanside SLR River Trail EB & WB,2019,11,urban,4190.0
369,100003561,Oceanside SLR River Trail EB & WB,2019,12,urban,3954.0
370,100003561,Oceanside SLR River Trail EB & WB,2019,13,urban,4645.0
371,100003561,Oceanside SLR River Trail EB & WB,2019,14,urban,4624.0
372,100003561,Oceanside SLR River Trail EB & WB,2019,15,urban,4474.0
373,100003561,Oceanside SLR River Trail EB & WB,2019,16,urban,4022.0
374,100003561,Oceanside SLR River Trail EB & WB,2019,17,urban,4106.0
375,100003561,Oceanside SLR River Trail EB & WB,2019,18,urban,3455.0
376,100003561,Oceanside SLR River Trail EB & WB,2019,19,urban,3042.0
377,100003561,Oceanside SLR River Trail EB & WB,2019,20,urban,2954.0
378,100003561,Oceanside SLR River Trail EB & WB,2019,21,urban,3217.0
379,100003561,Oceanside SLR River Trail EB & WB,2019,22,urban,4664.0
380,100003561,Oceanside SLR River Trail EB & WB,2019,23,urban,4369.0
381,100003561,Oceanside SLR River Trail EB & WB,2019,24,urban,5176.0
382,100003561,Oceanside SLR River Trail EB & WB,2019,25,urban,3876.0
383,100003561,Oceanside SLR River Trail EB & WB,2019,26,urban,4572.0
384,100003561,Oceanside SLR River Trail EB & WB,2019,27,urban,6236.0
385,100003561,Oceanside SLR River Trail EB & WB,2019,28,urban,5133.0
386,100003561,Oceanside SLR River Trail EB & WB,2019,29,urban,5308.0
387,100003561,Oceanside SLR River Trail EB & WB,2019,30,urban,4856.0
388,100003561,Oceanside SLR River Trail EB & WB,2019,31,urban,5297.0
389,100003561,Oceanside SLR River Trail EB & WB,2019,32,urban,5111.0
390,100003561,Oceanside SLR River Trail EB & WB,2019,33,urban,4967.0
391,100003561,Oceanside SLR River Trail EB & WB,2019,34,urban,4921.0
392,100003561,Oceanside SLR River Trail EB & WB,2019,35,urban,4994.0
393,100003561,Oceanside SLR River Trail EB & WB,2019,36,urban,5178.0
394,100003561,Oceanside SLR River Trail EB & WB,2019,37,urban,4471.0
395,100003561,Oceanside SLR River Trail EB & WB,2019,38,urban,4542.0
396,100003561,Oceanside SLR River Trail EB & WB,2019,39,urban,3869.0
397,100003561,Oceanside SLR River Trail EB & WB,2019,40,urban,4305.0
398,100003561,Oceanside SLR River Trail EB & WB,2019,41,urban,4056.0
399,100003561,Oceanside SLR River Trail EB & WB,2019,42,urban,4328.0
400,100003561,Oceanside SLR River Trail EB & WB,2019,43,urban,3623.0
401,100003561,Oceanside SLR River Trail EB & WB,2019,44,urban,3679.0
402,100003561,Oceanside SLR River Trail EB & WB,2019,45,urban,3598.0
403,100003561,Oceanside SLR River Trail EB & WB,2019,46,urban,3823.0
404,100003561,Oceanside SLR River Trail EB & WB,2019,47,urban,2867.0
405,100003561,Oceanside SLR River Trail EB & WB,2019,48,urban,2482.0
406,100003561,Oceanside SLR River Trail EB & WB,2019,49,urban,1689.0
407,100003561,Oceanside SLR River Trail EB & WB,2019,50,urban,2819.0
408,100003561,Oceanside SLR River Trail EB & WB,2019,51,urban,2555.0
409,100003561,Oceanside SLR River Trail EB & WB,2019,52,urban,2566.0
410,100003561,Oceanside SLR River Trail EB & WB,2021,1,urban,6209.0
411,100003561,Oceanside SLR River Trail EB & WB,2021,2,urban,7527.0
412,100003561,Oceanside SLR River Trail EB & WB,2021,3,urban,4852.0
413,100003561,Oceanside SLR River Trail EB & WB,2021,4,urban,4795.0
414,100003561,Oceanside SLR River Trail EB & WB,2021,5,urban,6077.0
415,100003561,Oceanside SLR River Trail EB & WB,2021,6,urban,5316.0
416,100003561,Oceanside SLR River Trail EB & WB,2021,7,urban,6860.0
417,100003561,Oceanside SLR River Trail EB & WB,2021,8,urban,6729.0
418,100003561,Oceanside SLR River Trail EB & WB,2021,9,urban,5721.0
419,100003561,Oceanside SLR River Trail EB & WB,2021,10,urban,4701.0
420,100003561,Oceanside SLR River Trail EB & WB,2021,11,urban,5160.0
421,100003561,Oceanside SLR River Trail EB & WB,2021,12,urban,5999.0
422,100003561,Oceanside SLR River Trail EB & WB,2021,13,urban,6761.0
